tok	original_global_distance	global_distance_qst	global_times_distance_qst	local_distance_qst	local_times_distance_qst	year_1	year_2
nonreceptor	0.6471803531050682	0.530988332327963	0.3436452164106824	0.8133228684963878	0.05972208197994902	2009	2010
managing	0.2119375401735306	0.5679034166325087	0.12036005317723758	0.7601954674481518	0.004089034106922152	2009	2010
buildings	0.5473590674996376	0.6527794370087011	0.35730474392402106	0.8581079428279246	0.020141382586819755	2009	2010
oropharynx	0.3662461531162262	0.5768642469097879	0.2112743113009987	0.7586561819551513	0.008061724448086015	2009	2010
75	0.2149539220333099	0.5230622808236587	0.11243428873073398	0.6010673559622808	0.000605819872055324	2009	2010
precludes	0.439068055152893	0.5718143603244025	0.25106541909613095	0.6979834663465994	0.008479058219208626	2009	2010
osteoblast	0.1845034450292587	0.5283861120426636	0.09748905797748732	0.6186888486841059	0.0015541951908526334	2009	2010
non-	0.2777862399816513	0.5095754963274843	0.14155306111159563	0.6279656285471868	0.006833951119262243	2009	2010
draws	0.2864914560317993	0.5312491330572745	0.15219833764520965	0.6482806083507001	0.0034562490553055295	2009	2010
ar	0.3817706108093261	0.5189187967654789	0.19810794600159745	0.6464089018796082	0.014889827141402105	2009	2010
challenged	0.1596052747964858	0.5375220097850957	0.08579134808090953	0.5609574730213314	0.0008894196071172835	2009	2010
compliance	0.2154951149225235	0.5748039494862597	0.12386744315246191	0.7170739867105644	0.0026249463858487886	2009	2010
do	0.0722484272718429	0.4641221652129718	0.03353209649863965	0.5853313744774508	0.00045711464731314406	2009	2010
p24	0.4145896416902542	0.5903909944804173	0.24476999085878906	0.757572967042048	0.009394151860694871	2009	2010
creatinine	0.1681757396459579	0.5145069949288256	0.08652759442517434	0.6559940601359014	0.0020883998217451033	2009	2010
significant	0.0861099046468734	0.3938547033615852	0.03391479095118871	0.3986300048191749	0.0005124414570650777	2009	2010
additionally	0.2428287321329116	0.5259970975886977	0.12772720831305484	0.5054208791046217	0.0008877425553702499	2009	2010
modifying	0.2000438612699508	0.5155861518827232	0.10313984463993525	0.5688661476636466	0.0023497850109756566	2009	2010
abundantly	0.2134348517656326	0.49967769139753454	0.1066486339940263	0.5788059251043863	0.005033657868101801	2009	2010
perturbs	0.5842839515209198	0.6185184214535048	0.36139038737533546	0.7799099508783425	0.01025888904181191	2009	2010
f344	0.3220251649618149	0.5344722346021139	0.17211350951525556	0.6762781300711391	0.006322345974753296	2009	2010
termination	0.2810346645116806	0.568425575525921	0.15974729091778617	0.6783413545576376	0.004512520327572985	2009	2010
305	0.4358427384495735	0.5529302776906421	0.24099064640037254	0.7525237830328754	0.004998270203096298	2009	2010
strands	0.1654726433753967	0.5336134031596972	0.08829842036137635	0.63934976339678	0.0012590028382959044	2009	2010
humanized	0.3082343351840972	0.5792491662124413	0.17854448165343445	0.7792402406128576	0.008303555500038834	2009	2010
clostridium_difficile	0.2123352283239364	0.5414753012856163	0.11497428173025358	0.5822059711777898	0.0010244107856503546	2009	2010
replacing	0.3053277587890625	0.5830824299931141	0.17803125153907795	0.6513723684632465	0.004483750959184807	2009	2010
intraepithelial	0.3512075924873352	0.586712638768863	0.20605793334390393	0.8612067281453127	0.0155511122704515	2009	2010
hybrid	0.2912344896793366	0.5695106008118036	0.165861129194398	0.7919740249080737	0.011316184543575492	2009	2010
substrate	0.1595744943618774	0.4777010783190016	0.07622890802887827	0.5572389675279565	0.0007050604690611032	2009	2010
dysfunctional	0.3994906991720199	0.5613992945234384	0.22427379668384714	0.7480612557943159	0.014614905794462904	2009	2010
cassettes	0.3438104778528214	0.6120493903336899	0.21042899336015392	0.8864393216233813	0.018014562611353865	2009	2010
major	0.149721827507019	0.4522010188980793	0.06770436294995646	0.4995654331304806	0.0009069456896968071	2009	2010
vasculitis	0.2748362696170807	0.5941685312864812	0.1632990626626362	0.7467694552679478	0.004744467453976064	2009	2010
powder	0.172957581281662	0.5658048473507453	0.0978602378752249	0.7259350600763105	0.0013773615064099512	2009	2010
sma	0.3309812879562377	0.5684856252516101	0.188158104430385	0.639617267080736	0.010424636378955129	2009	2010
peri	0.2792017310857773	0.5655305046184522	0.15789709587128503	0.7184863567703055	0.008494002343738176	2009	2010
untranslated	0.1748558747768402	0.47543892365112345	0.08313328889797653	0.5831143908247751	0.003132716967497448	2009	2010
absorption	0.2065400487184524	0.5445743303505856	0.11247640872142854	0.6482058895819881	0.0017873294843299599	2009	2010
checkpoints	0.3897401958703995	0.5543179378736007	0.2160399816813331	0.7074525924438348	0.011402756411601128	2009	2010
oligomers	0.2106348711252212	0.5687188886118882	0.11979202980924411	0.6983572271344961	0.002307629870007971	2009	2010
aid	0.1857664453983306	0.5165951148570671	0.09596603819713968	0.6060833458869865	0.0006771381440444128	2009	2010
estimated	0.0812015968561171	0.4807115674127246	0.039034546901120216	0.5049693649612266	0.00021638247134786332	2009	2010
caveolae	0.282107138633728	0.5559182428718428	0.1568285048108654	0.6542348389911701	0.0031311513360912885	2009	2010
nano	0.2090886735916137	0.5913383312915176	0.12364214733362165	0.6877436560928157	0.0011230717099822622	2009	2010
between	0.0572140955924987	0.43041333448922814	0.024625709663752816	0.5179702259307977	0.000702742896130637	2009	2010
pcp	0.3591078716516495	0.5727756619963978	0.205688248913391	0.7952309343089935	0.022727640697759045	2009	2010
connective	0.2381768602132797	0.517131476207438	0.12316875132054594	0.5964920730006279	0.007044550726860912	2009	2010
laws	0.2943134844303131	0.610971625076036	0.179817187864179	0.7402895841297328	0.002705530107628379	2009	2010
syngeneic	0.2411116462945938	0.5622010166007309	0.1355532126610965	0.657987381261531	0.0021321509099539258	2009	2010
2-week	0.4115277069807053	0.5739105527551952	0.23618009378737456	0.749342409982205	0.011108439029658173	2009	2010
e2	0.3263361501693725	0.5835412089447816	0.19043059159222142	0.7668638416455537	0.007927716398187519	2009	2010
stent	0.2257680630683899	0.5892776720625338	0.1330400786310081	0.7895499924483544	0.004752793985536047	2009	2010
stated	0.253643324971199	0.5820560187710724	0.14763462392059343	0.6606335273511744	0.002225810175976951	2009	2010
practitioner	0.2490129280090332	0.5168291808236593	0.12869714759740947	0.6945631406253511	0.002776069831646234	2009	2010
therapies	0.0961109167337417	0.471880435656734	0.045352861259686114	0.5365831175387061	0.00038496120741499584	2009	2010
resources	0.1734938967227935	0.5340253060088275	0.0926501312880537	0.6602796271919156	0.0009032683747970358	2009	2010
frame	0.2319107967615127	0.5064338860909804	0.11744748603038842	0.6267318468504398	0.004862357815069421	2009	2010
endoderm	0.1920368212461471	0.5397203740198047	0.10364618498854489	0.6840609922953038	0.0021426017343624173	2009	2010
photo	0.2094919860363006	0.5636958324390292	0.11808975945803794	0.6186215717307326	0.0009723863288990359	2009	2010
cost	0.1422994589805602	0.45522461041330614	0.06477821577644975	0.5092550089427725	0.0008612530515812783	2009	2010
dermatological	0.4363391947746277	0.5728926582392018	0.24997552118838928	0.7799923108278327	0.014106424018085002	2009	2010
susceptible	0.1458483093976974	0.5222235489385556	0.07616542174035404	0.6568411657187697	0.0013758262931450184	2009	2010
committee	0.1473046386241913	0.5216977841838648	0.07684850357024554	0.682584019733746	0.0012765816788712964	2009	2010
phase	0.1738568782806396	0.44721346886033064	0.0777511376211131	0.573401105499443	0.0024892526353143167	2009	2010
speculation	0.5565957787632942	0.5973440792634208	0.3324791929872667	0.7604371022114262	0.03260904947093928	2009	2010
chimpanzee	0.3048156958818435	0.6074626474840735	0.18516414961508484	0.8834500071904909	0.01698159673821098	2009	2010
1.67	0.3344729924201965	0.5751663531316091	0.19237761127134076	0.7259050096562104	0.0019426308387695069	2009	2010
clinician	0.2116497868299484	0.5563579229055818	0.11775303578411926	0.7313422287166995	0.0023155225264284104	2009	2010
autoantigen	0.3762553930282593	0.6191398100484807	0.2329546925692329	0.8919314226847062	0.019236411124353515	2009	2010
posters	0.4817525911331177	0.5716551048832827	0.27539632801199565	0.8133815636723077	0.01442038926306359	2009	2010
otitis	0.3167343276739121	0.48808764485678596	0.15459411203965728	0.6424558937875648	0.01639488230534456	2009	2010
25.8	0.3240206444263458	0.5553137185185371	0.17993310893316677	0.6795706509749105	0.0014051397481646918	2009	2010
fungus	0.1547212404012679	0.5534443278067912	0.08562959289131265	0.7150760611753405	0.0012202935328895989	2009	2010
industries	0.2327888733148574	0.5661540509875872	0.13179436365204275	0.8578657305969332	0.006566925429838109	2009	2010
litters	0.310082773566246	0.584945832712387	0.18138162619347428	0.8336103806354768	0.009676000588019177	2009	2010
bronchiectasis	0.495889595746994	0.5983961370654591	0.29673841850595334	0.7603601696928746	0.013368235925980597	2009	2010
elevates	0.3910876327753067	0.552051290070564	0.21590043220425106	0.6618238434864179	0.003931614970373215	2009	2010
council	0.2570608925819397	0.5277342901551649	0.13565984767338304	0.6923464753036467	0.0030782375347639225	2009	2010
triceps	0.4566096049547195	0.5808960867428933	0.26524273268741494	0.7887441395955249	0.02145457234204958	2009	2010
polarity	0.1938160681724548	0.5535656163908079	0.1072899112443278	0.6992342566118436	0.0022548495300637765	2009	2010
cleave	0.2072223955392837	0.5492809576006505	0.11382331585811853	0.6885413537934983	0.001897712422618994	2009	2010
exposure	0.1106828725337981	0.486021185236699	0.053794220894279036	0.6349573724567223	0.000719523431611881	2009	2010
grouping	0.3669990909099578	0.5951231625981759	0.21840965965298956	0.7155603567668297	0.006319514662133679	2009	2010
inducing_factor	0.5264678752422333	0.5337960331769359	0.2810264633993941	0.8820374982641636	0.08780012757675056	2009	2010
incorrect	0.2718385136127472	0.5734244160693142	0.15587884093353988	0.7606578112762008	0.00568063020711259	2009	2010
probands	0.1977078068256378	0.560379640596247	0.11079142973202313	0.6954032983509842	0.002127519974989549	2009	2010
contaminants	0.2371828871965408	0.5762784404460126	0.13668338433410507	0.7305140031282065	0.002339831002968559	2009	2010
rock	0.3637582969665527	0.568283775040022	0.20671793820228196	0.7306031823585516	0.010275594393685859	2009	2010
12.9	0.3042007058858871	0.5633035259140499	0.17135733021106306	0.7310588436943285	0.0014385028342526508	2009	2010
iodine	0.3139451521635055	0.6162693071414602	0.19347476140422384	0.8010743265389685	0.007449731068868427	2009	2010
5-fold	0.2586068695783615	0.5728171466448622	0.14813444913463703	0.6732550599526034	0.001956994474433836	2009	2010
igf-1	0.2369791501760483	0.5394474541426221	0.12783779924735136	0.7347677254015907	0.0056516535423056175	2009	2010
laboratory	0.1687946993112564	0.4758290778785731	0.08031742612406614	0.5913648279523976	0.0015168300211625867	2009	2010
chick	0.213071185350418	0.5379644975090191	0.11462473316068869	0.6642329294592145	0.0017347884243314945	2009	2010
olive	0.3218283230066299	0.5452275217587822	0.1754696589846897	0.736927953381205	0.005815947034211278	2009	2010
lyon	0.7538381005823612	0.626827794358534	0.4725266738914682	0.9371692266737539	0.285664486009956	2009	2010
parenchymal	0.288220556974411	0.5965621175384416	0.17194146578676367	0.8191463479470489	0.006609910817244899	2009	2010
consumer	0.2570867699384689	0.5578184522383918	0.14340774409804424	0.679663640104822	0.0020540307508629665	2009	2010
cxcr4	0.2408165103197097	0.5538602127619477	0.13337868364226418	0.7118816122529903	0.0040900846361109355	2009	2010
locus	0.1115426236391067	0.507272944320687	0.05658255511066392	0.6198887342182048	0.0006023972120185775	2009	2010
jewish	0.3996090286970138	0.6174314963570663	0.24673120054619108	0.7877112210552035	0.008727959431460182	2009	2010
educate	0.234753977060318	0.5348211059352594	0.1255513816340998	0.6637985307007049	0.0037103699861820486	2009	2010
digests	0.3905960959196091	0.5894471923178073	0.23023577207011053	0.7945209096183775	0.009556225479224092	2009	2010
hypertrophy	0.1985912203788757	0.5649484816316457	0.11219380841842136	0.7120772726026086	0.0022038246821207237	2009	2010
intraoperative	0.2035180079936981	0.5786844440721673	0.11777270531450809	0.7217512257602261	0.0017283445714824067	2009	2010
tubules	0.2395215094089508	0.5651011757415897	0.13535388658239833	0.7335400020943998	0.0038586396280906603	2009	2010
retrieving	0.5026632231473923	0.5861927525266888	0.2946575383707071	0.7871530184796134	0.013772159120814113	2009	2010
gathered	0.1732324057817459	0.5547660483500255	0.09610345720170728	0.5770622424213723	0.0007997937745198422	2009	2010
influence	0.069456951022148	0.4738603881420879	0.03291289777052104	0.6337211404512008	0.0003273365328962838	2009	2010
complementing	0.5871793958544731	0.5445107863842652	0.3197255145853569	0.7974460678001178	0.10639495070051347	2009	2010
register	0.2235342299938202	0.5348178801001289	0.11955010301510956	0.6903537722626534	0.0037004934118155795	2009	2010
pad	0.3505941712856292	0.5841006173286332	0.20478227187975656	0.8304506758358686	0.020016087462766344	2009	2010
illicit	0.2410355019569397	0.5497259365827956	0.13250346706298294	0.6275740287457697	0.0020514650948951167	2009	2010
marriage	0.1987794256210327	0.5897221456672473	0.1172246293917384	0.7033410484583477	0.0017655062583469443	2009	2010
215	0.4686470317840576	0.5795570333986935	0.27160768345187164	0.7238137513903277	0.0031439360369050926	2009	2010
elsewhere	0.3607058829069137	0.5846573742570623	0.21088935437943154	0.7782240456082409	0.007242294347797391	2009	2010
viruses	0.1242760044336318	0.5080818863966309	0.06314238676647571	0.5949720150359428	0.000623336604648037	2009	2010
expansion	0.2012277001142501	0.5137187419960186	0.10337444095744465	0.804123135231083	0.008945172122165716	2009	2010
p21cip1	0.3040184378623962	0.5960768060147068	0.18121833941059773	0.7676879411662533	0.004310345048159786	2009	2010
gallstones	0.4874311500787735	0.6091482700138139	0.2969178418213286	0.8159729201260945	0.013369358620987194	2009	2010
rxr	0.3280411380529404	0.5565895475174022	0.18258426859597976	0.7480766503489203	0.009963638260938872	2009	2010
justified	0.4116666859388351	0.600457120485678	0.24718819283871488	0.7142999535287159	0.007419596571475617	2009	2010
films	0.1751159340143203	0.5775493012549759	0.10113808532858316	0.7605416916264983	0.0010330296138696884	2009	2010
either	0.1993926501274109	0.4101763347661395	0.08178614640856863	0.46838221096791177	0.00421108377968007	2009	2010
conjugate	0.2043111914396286	0.555828849245093	0.11356205442578265	0.5806855546618539	0.0005062348512341331	2009	2010
12.8	0.2836269915103912	0.5686291166145319	0.1612785656305911	0.7745541711482586	0.0016343902891668037	2009	2010
sensor	0.156269245147705	0.5097824022370587	0.07966331118716888	0.6156098711541769	0.0011168817990983312	2009	2010
precision	0.1942777973413467	0.5564466775105379	0.10810523484465799	0.7043451583347248	0.001719501990070779	2009	2010
omitted	0.5255484583973885	0.6252240931378583	0.3285855583015067	0.9077958859429804	0.04968595159919316	2009	2010
erm	0.5561662095785141	0.5959177068637661	0.3314292922471409	0.828887065182482	0.03133574196849302	2009	2010
knee	0.1760639435052871	0.5139903799125797	0.09049517321118948	0.6463786496346904	0.002031657097879019	2009	2010
straight	0.2741327208280563	0.5678591843689047	0.1556687832582487	0.7239740014291485	0.003049131499726929	2009	2010
1,000	0.2953047615289688	0.5496821354799056	0.16232375193462784	0.6606315458108547	0.0038409116567676843	2009	2010
