Unnamed: 0	disease	gene	class	dummy_score
828	MESH:D007680	10630	1	0
829	MESH:D007680	10950	1	1
830	MESH:D007680	11010	1	0
831	MESH:D007680	11041	1	1
832	MESH:D007680	11214	1	0
833	MESH:D007680	11236	1	0
834	MESH:D007680	22974	1	0
835	MESH:D007680	23042	1	1
836	MESH:D007680	23224	1	0
837	MESH:D007680	23532	1	1
838	MESH:D007680	25844	1	1
839	MESH:D007680	25953	1	0
840	MESH:D007680	29072	1	1
841	MESH:D007680	29126	1	1
842	MESH:D007680	50944	1	1
843	MESH:D007680	53353	1	0
844	MESH:D007680	54790	1	1
845	MESH:D007680	54823	1	0
846	MESH:D007680	55193	1	0
847	MESH:D007680	55367	1	1
848	MESH:D007680	56776	1	1
849	MESH:D007680	57731	1	1
850	MESH:D007680	79026	1	0
851	MESH:D007680	79444	1	0
852	MESH:D007680	79838	1	1
853	MESH:D007680	81562	1	0
854	MESH:D007680	84433	1	0
855	MESH:D007680	84925	1	0
856	MESH:D007680	89795	1	1
857	MESH:D007680	91661	1	1
858	MESH:D007680	91662	1	1
859	MESH:D007680	91752	1	1
860	MESH:D007680	114788	1	0
861	MESH:D007680	120892	1	0
862	MESH:D007680	129563	1	1
863	MESH:D007680	139285	1	1
864	MESH:D007680	142685	1	0
865	MESH:D007680	144132	1	0
866	MESH:D007680	158584	1	1
867	MESH:D007680	201163	1	1
868	MESH:D007680	283092	1	0
869	MESH:D007680	284013	1	1
870	MESH:D007680	343930	1	0
871	MESH:D007680	374393	1	1
872	MESH:D007680	494188	1	0
873	MESH:D010190	28	1	1
874	MESH:D010190	91	1	1
875	MESH:D010190	182	1	1
876	MESH:D010190	185	1	1
877	MESH:D010190	196	1	1
878	MESH:D010190	207	1	0
879	MESH:D010190	348	1	0
880	MESH:D010190	384	1	0
881	MESH:D010190	546	1	1
882	MESH:D010190	571	1	0
883	MESH:D010190	595	1	0
884	MESH:D010190	598	1	0
885	MESH:D010190	675	1	1
886	MESH:D010190	836	1	0
887	MESH:D010190	885	1	0
888	MESH:D010190	886	1	1
889	MESH:D010190	887	1	0
890	MESH:D010190	960	1	1
891	MESH:D010190	999	1	1
892	MESH:D010190	1029	1	1
893	MESH:D010190	1107	1	0
894	MESH:D010190	1113	1	0
895	MESH:D010190	1268	1	1
896	MESH:D010190	1269	1	0
897	MESH:D010190	1499	1	0
898	MESH:D010190	1601	1	1
899	MESH:D010190	1616	1	1
900	MESH:D010190	1647	1	0
901	MESH:D010190	1806	1	1
902	MESH:D010190	1840	1	1
903	MESH:D010190	1890	1	1
904	MESH:D010190	1950	1	0
905	MESH:D010190	1956	1	0
906	MESH:D010190	1990	1	1
907	MESH:D010190	2030	1	1
908	MESH:D010190	2146	1	1
909	MESH:D010190	2202	1	1
910	MESH:D010190	2258	1	0
911	MESH:D010190	2305	1	1
912	MESH:D010190	2494	1	0
913	MESH:D010190	2520	1	1
914	MESH:D010190	2530	1	0
915	MESH:D010190	2543	1	0
916	MESH:D010190	2641	1	1
917	MESH:D010190	2664	1	1
918	MESH:D010190	2665	1	0
919	MESH:D010190	2735	1	1
920	MESH:D010190	2740	1	0
921	MESH:D010190	2834	1	1
922	MESH:D010190	3091	1	1
923	MESH:D010190	3265	1	0
924	MESH:D010190	3280	1	0
925	MESH:D010190	3303	1	0
926	MESH:D010190	3304	1	0
927	MESH:D010190	3375	1	1
928	MESH:D010190	3439	1	0
929	MESH:D010190	3440	1	1
930	MESH:D010190	3442	1	0
931	MESH:D010190	3576	1	1
932	MESH:D010190	3651	1	1
933	MESH:D010190	3714	1	1
934	MESH:D010190	3791	1	1
935	MESH:D010190	3845	1	0
936	MESH:D010190	4061	1	1
937	MESH:D010190	4072	1	1
938	MESH:D010190	4089	1	1
939	MESH:D010190	4221	1	0
940	MESH:D010190	4233	1	1
941	MESH:D010190	4313	1	1
942	MESH:D010190	4318	1	1
943	MESH:D010190	4609	1	0
944	MESH:D010190	4780	1	1
945	MESH:D010190	4792	1	1
946	MESH:D010190	4817	1	0
947	MESH:D010190	4851	1	1
948	MESH:D010190	4854	1	0
949	MESH:D010190	4855	1	0
950	MESH:D010190	4893	1	1
951	MESH:D010190	5122	1	0
952	MESH:D010190	5290	1	1
953	MESH:D010190	5291	1	1
954	MESH:D010190	5293	1	1
955	MESH:D010190	5294	1	1
956	MESH:D010190	5328	1	1
957	MESH:D010190	5349	1	1
958	MESH:D010190	5468	1	0
959	MESH:D010190	5526	1	0
960	MESH:D010190	5539	1	1
961	MESH:D010190	5644	1	0
962	MESH:D010190	5727	1	1
963	MESH:D010190	5728	1	1
964	MESH:D010190	5743	1	1
965	MESH:D010190	5744	1	1
966	MESH:D010190	5798	1	1
967	MESH:D010190	5909	1	0
968	MESH:D010190	5925	1	1
969	MESH:D010190	5932	1	0
970	MESH:D010190	6343	1	0
971	MESH:D010190	6469	1	1
972	MESH:D010190	6514	1	0
973	MESH:D010190	6615	1	1
974	MESH:D010190	6648	1	0
975	MESH:D010190	6690	1	1
976	MESH:D010190	6714	1	0
977	MESH:D010190	6750	1	1
978	MESH:D010190	6751	1	1
979	MESH:D010190	6752	1	0
980	MESH:D010190	6753	1	0
981	MESH:D010190	6774	1	0
982	MESH:D010190	6794	1	0
983	MESH:D010190	6847	1	0
984	MESH:D010190	7015	1	0
985	MESH:D010190	7031	1	1
986	MESH:D010190	7039	1	0
987	MESH:D010190	7040	1	0
988	MESH:D010190	7124	1	1
989	MESH:D010190	7157	1	0
990	MESH:D010190	7249	1	1
991	MESH:D010190	7298	1	1
992	MESH:D010190	7422	1	1
993	MESH:D010190	7490	1	1
994	MESH:D010190	7873	1	0
995	MESH:D010190	7980	1	1
996	MESH:D010190	8743	1	1
997	MESH:D010190	8795	1	0
998	MESH:D010190	8829	1	1
999	MESH:D010190	8837	1	0
1000	MESH:D010190	9379	1	0
1001	MESH:D010190	10232	1	1
1002	MESH:D010190	10397	1	1
1003	MESH:D010190	11005	1	0
1004	MESH:D010190	11009	1	1
1005	MESH:D010190	23022	1	0
1006	MESH:D010190	23220	1	1
1007	MESH:D010190	23436	1	1
1008	MESH:D010190	23462	1	1
1009	MESH:D010190	23493	1	0
1010	MESH:D010190	25817	1	0
1011	MESH:D010190	27086	1	1
1012	MESH:D010190	79728	1	1
1013	MESH:D010190	84133	1	1
1014	MESH:D010190	84141	1	1
1015	MESH:D012878	123	1	1
1016	MESH:D012878	434	1	1
1017	MESH:D012878	631	1	1
1018	MESH:D012878	673	1	0
1019	MESH:D012878	1019	1	0
1020	MESH:D012878	1029	1	1
1021	MESH:D012878	1113	1	0
1022	MESH:D012878	1464	1	0
1023	MESH:D012878	2026	1	0
1024	MESH:D012878	2068	1	0
1025	MESH:D012878	2315	1	0
1026	MESH:D012878	2735	1	1
1027	MESH:D012878	2736	1	1
1028	MESH:D012878	3229	1	0
1029	MESH:D012878	3265	1	1
1030	MESH:D012878	3569	1	1
1031	MESH:D012878	3845	1	1
1032	MESH:D012878	3852	1	0
1033	MESH:D012878	3855	1	0
1034	MESH:D012878	3861	1	0
1035	MESH:D012878	3866	1	1
1036	MESH:D012878	3872	1	1
1037	MESH:D012878	3881	1	1
1038	MESH:D012878	3886	1	1
1039	MESH:D012878	4157	1	1
1040	MESH:D012878	4286	1	1
1041	MESH:D012878	4292	1	1
1042	MESH:D012878	4303	1	0
1043	MESH:D012878	4436	1	0
1044	MESH:D012878	4893	1	1
1045	MESH:D012878	5304	1	1
1046	MESH:D012878	5429	1	0
1047	MESH:D012878	5727	1	0
1048	MESH:D012878	5734	1	1
1049	MESH:D012878	5743	1	0
1050	MESH:D012878	5921	1	1
1051	MESH:D012878	6336	1	1
1052	MESH:D012878	6469	1	1
1053	MESH:D012878	6558	1	1
1054	MESH:D012878	6608	1	0
1055	MESH:D012878	6855	1	1
1056	MESH:D012878	7015	1	1
1057	MESH:D012878	7053	1	0
1058	MESH:D012878	7080	1	0
1059	MESH:D012878	7157	1	0
1060	MESH:D012878	7299	1	0
1061	MESH:D012878	7380	1	1
1062	MESH:D012878	7507	1	1
1063	MESH:D012878	7515	1	1
1064	MESH:D012878	7517	1	1
1065	MESH:D012878	8314	1	1
1066	MESH:D012878	8643	1	1
1067	MESH:D012878	8687	1	0
1068	MESH:D012878	22822	1	0
1069	MESH:D012878	23339	1	1
1070	MESH:D012878	26166	1	1
1071	MESH:D012878	51151	1	0
1072	MESH:D012878	51284	1	1
1073	MESH:D012878	51684	1	1
1074	MESH:D012878	54474	1	0
1075	MESH:D012878	55770	1	1
1076	MESH:D012878	58480	1	1
1077	MESH:D012878	81037	1	0
1078	MESH:D012878	136259	1	0
1079	MESH:D012878	199699	1	1
1080	MESH:D012878	337867	1	1
1081	MESH:D012878	353238	1	0
1082	MESH:D012878	387836	1	1
1083	MESH:D012878	654231	1	0
1084	MESH:D001859	466	1	0
1085	MESH:D001859	648	1	0
1086	MESH:D001859	673	1	1
1087	MESH:D001859	675	1	0
1088	MESH:D001859	1019	1	0
1089	MESH:D001859	1576	1	1
1090	MESH:D001859	1719	1	1
1091	MESH:D001859	1956	1	1
1092	MESH:D001859	1965	1	0
1093	MESH:D001859	2026	1	0
1094	MESH:D001859	2078	1	1
1095	MESH:D001859	2118	1	0
1096	MESH:D001859	2130	1	1
1097	MESH:D001859	2146	1	0
1098	MESH:D001859	2313	1	0
1099	MESH:D001859	2314	1	0
1100	MESH:D001859	2348	1	1
1101	MESH:D001859	2521	1	0
1102	MESH:D001859	2767	1	1
1103	MESH:D001859	2911	1	0
1104	MESH:D001859	2914	1	0
1105	MESH:D001859	2950	1	0
1106	MESH:D001859	3480	1	1
1107	MESH:D001859	3562	1	1
1108	MESH:D001859	3725	1	1
1109	MESH:D001859	3815	1	1
1110	MESH:D001859	3889	1	1
1111	MESH:D001859	4015	1	1
1112	MESH:D001859	4193	1	1
1113	MESH:D001859	4233	1	1
1114	MESH:D001859	4267	1	1
1115	MESH:D001859	4313	1	1
1116	MESH:D001859	4318	1	1
1117	MESH:D001859	4486	1	1
1118	MESH:D001859	5328	1	0
1119	MESH:D001859	5352	1	0
1120	MESH:D001859	5743	1	0
1121	MESH:D001859	5925	1	0
1122	MESH:D001859	5981	1	0
1123	MESH:D001859	5996	1	1
1124	MESH:D001859	6608	1	0
1125	MESH:D001859	6678	1	0
1126	MESH:D001859	6756	1	0
1127	MESH:D001859	6862	1	0
1128	MESH:D001859	7048	1	1
1129	MESH:D001859	7157	1	0
1130	MESH:D001859	7262	1	1
1131	MESH:D001859	7280	1	1
1132	MESH:D001859	7490	1	0
1133	MESH:D001859	7841	1	1
1134	MESH:D001859	7982	1	0
1135	MESH:D001859	8148	1	1
1136	MESH:D001859	8209	1	0
1137	MESH:D001859	8533	1	0
1138	MESH:D001859	8792	1	1
1139	MESH:D001859	8856	1	0
1140	MESH:D001859	9183	1	1
1141	MESH:D001859	10210	1	1
1142	MESH:D001859	10370	1	1
1143	MESH:D001859	10383	1	0
1144	MESH:D001859	11117	1	1
1145	MESH:D001859	11200	1	1
1146	MESH:D001859	23440	1	1
1147	MESH:D001859	25792	1	1
1148	MESH:D001859	51251	1	1
1149	MESH:D001859	54738	1	0
1150	MESH:D001859	54880	1	1
1151	MESH:D001859	55572	1	0
1152	MESH:D001859	55967	1	1
1153	MESH:D001859	58492	1	1
1154	MESH:D001859	84328	1	0
1155	MESH:D001859	85417	1	0
1156	MESH:D001859	285440	1	1
1157	MESH:D010051	142	1	0
1158	MESH:D010051	207	1	1
1159	MESH:D010051	268	1	0
1160	MESH:D010051	306	1	0
1161	MESH:D010051	324	1	1
1162	MESH:D010051	331	1	1
1163	MESH:D010051	332	1	0
1164	MESH:D010051	360	1	1
1165	MESH:D010051	374	1	1
1166	MESH:D010051	467	1	0
1167	MESH:D010051	540	1	1
1168	MESH:D010051	580	1	0
1169	MESH:D010051	595	1	0
1170	MESH:D010051	607	1	1
1171	MESH:D010051	668	1	1
1172	MESH:D010051	672	1	1
1173	MESH:D010051	675	1	0
1174	MESH:D010051	794	1	0
1175	MESH:D010051	836	1	0
1176	MESH:D010051	857	1	1
1177	MESH:D010051	894	1	1
1178	MESH:D010051	898	1	0
1179	MESH:D010051	925	1	1
1180	MESH:D010051	999	1	0
1181	MESH:D010051	1027	1	0
1182	MESH:D010051	1366	1	0
1183	MESH:D010051	1499	1	1
1184	MESH:D010051	1545	1	1
1185	MESH:D010051	1647	1	1
1186	MESH:D010051	1796	1	0
1187	MESH:D010051	1956	1	0
1188	MESH:D010051	2064	1	0
1189	MESH:D010051	2067	1	0
1190	MESH:D010051	2069	1	0
1191	MESH:D010051	2099	1	0
1192	MESH:D010051	2122	1	1
1193	MESH:D010051	2194	1	1
1194	MESH:D010051	2348	1	1
1195	MESH:D010051	2475	1	0
1196	MESH:D010051	2516	1	0
1197	MESH:D010051	3231	1	1
1198	MESH:D010051	3237	1	1
1199	MESH:D010051	3265	1	1
1200	MESH:D010051	3558	1	1
1201	MESH:D010051	3569	1	0
1202	MESH:D010051	3572	1	0
1203	MESH:D010051	3576	1	0
1204	MESH:D010051	3590	1	0
1205	MESH:D010051	3623	1	1
1206	MESH:D010051	3732	1	0
1207	MESH:D010051	3845	1	0
1208	MESH:D010051	3855	1	1
1209	MESH:D010051	4009	1	0
1210	MESH:D010051	4072	1	1
1211	MESH:D010051	4233	1	0
1212	MESH:D010051	4267	1	0
1213	MESH:D010051	4288	1	1
1214	MESH:D010051	4292	1	0
1215	MESH:D010051	4313	1	1
1216	MESH:D010051	4318	1	1
1217	MESH:D010051	4436	1	1
1218	MESH:D010051	4519	1	0
1219	MESH:D010051	4609	1	0
1220	MESH:D010051	4831	1	0
1221	MESH:D010051	4893	1	0
1222	MESH:D010051	4905	1	0
1223	MESH:D010051	4978	1	1
1224	MESH:D010051	5071	1	0
1225	MESH:D010051	5241	1	1
1226	MESH:D010051	5243	1	1
1227	MESH:D010051	5290	1	0
1228	MESH:D010051	5291	1	1
1229	MESH:D010051	5293	1	0
1230	MESH:D010051	5294	1	1
1231	MESH:D010051	5501	1	1
1232	MESH:D010051	5518	1	1
1233	MESH:D010051	5594	1	1
1234	MESH:D010051	5595	1	1
1235	MESH:D010051	5653	1	1
1236	MESH:D010051	5655	1	0
1237	MESH:D010051	5728	1	1
1238	MESH:D010051	5819	1	1
1239	MESH:D010051	5889	1	1
1240	MESH:D010051	5892	1	1
1241	MESH:D010051	5934	1	1
1242	MESH:D010051	6502	1	0
1243	MESH:D010051	6513	1	1
1244	MESH:D010051	6528	1	0
1245	MESH:D010051	6597	1	0
1246	MESH:D010051	6647	1	0
1247	MESH:D010051	6648	1	1
1248	MESH:D010051	6678	1	0
1249	MESH:D010051	6774	1	1
1250	MESH:D010051	6928	1	0
1251	MESH:D010051	6935	1	0
1252	MESH:D010051	7015	1	1
1253	MESH:D010051	7038	1	0
1254	MESH:D010051	7099	1	0
1255	MESH:D010051	7150	1	1
1256	MESH:D010051	7157	1	1
1257	MESH:D010051	7270	1	0
1258	MESH:D010051	7298	1	0
1259	MESH:D010051	7380	1	0
1260	MESH:D010051	7422	1	1
1261	MESH:D010051	7516	1	0
1262	MESH:D010051	7764	1	1
1263	MESH:D010051	7980	1	0
1264	MESH:D010051	8028	1	0
1265	MESH:D010051	8220	1	0
1266	MESH:D010051	8289	1	0
1267	MESH:D010051	8516	1	1
1268	MESH:D010051	8517	1	0
1269	MESH:D010051	8626	1	0
1270	MESH:D010051	8630	1	1
1271	MESH:D010051	8631	1	1
1272	MESH:D010051	8725	1	0
1273	MESH:D010051	8743	1	1
1274	MESH:D010051	8991	1	0
1275	MESH:D010051	9149	1	0
1276	MESH:D010051	10013	1	0
1277	MESH:D010051	10232	1	1
1278	MESH:D010051	10381	1	0
1279	MESH:D010051	10395	1	0
1280	MESH:D010051	10413	1	1
1281	MESH:D010051	10772	1	0
1282	MESH:D010051	10775	1	1
1283	MESH:D010051	11200	1	1
1284	MESH:D010051	22800	1	1
1285	MESH:D010051	23205	1	0
1286	MESH:D010051	23213	1	1
1287	MESH:D010051	25803	1	1
1288	MESH:D010051	25976	1	1
1289	MESH:D010051	29086	1	1
1290	MESH:D010051	51029	1	1
1291	MESH:D010051	51773	1	0
1292	MESH:D010051	54796	1	0
1293	MESH:D010051	55726	1	1
1294	MESH:D010051	55858	1	1
1295	MESH:D010051	56952	1	0
1296	MESH:D010051	64434	1	0
1297	MESH:D010051	79084	1	1
1298	MESH:D010051	79156	1	0
1299	MESH:D010051	79728	1	1
1300	MESH:D010051	83636	1	0
1301	MESH:D010051	83990	1	1
1302	MESH:D010051	92421	1	1
1303	MESH:D010051	94025	1	0
1304	MESH:D010051	115761	1	0
1305	MESH:D010051	285601	1	0
1306	MESH:D001943	10	1	0
1307	MESH:D001943	25	1	1
1308	MESH:D001943	43	1	0
1309	MESH:D001943	90	1	0
1310	MESH:D001943	102	1	0
1311	MESH:D001943	142	1	1
1312	MESH:D001943	158	1	1
1313	MESH:D001943	174	1	1
1314	MESH:D001943	182	1	0
1315	MESH:D001943	185	1	0
1316	MESH:D001943	186	1	0
1317	MESH:D001943	196	1	0
1318	MESH:D001943	207	1	0
1319	MESH:D001943	208	1	0
1320	MESH:D001943	213	1	0
1321	MESH:D001943	216	1	1
1322	MESH:D001943	218	1	1
1323	MESH:D001943	224	1	1
1324	MESH:D001943	226	1	0
1325	MESH:D001943	238	1	0
1326	MESH:D001943	249	1	0
1327	MESH:D001943	250	1	1
1328	MESH:D001943	251	1	1
1329	MESH:D001943	308	1	0
1330	MESH:D001943	318	1	1
1331	MESH:D001943	324	1	0
1332	MESH:D001943	332	1	0
1333	MESH:D001943	353	1	1
1334	MESH:D001943	367	1	0
1335	MESH:D001943	369	1	1
1336	MESH:D001943	374	1	0
1337	MESH:D001943	396	1	1
1338	MESH:D001943	468	1	1
1339	MESH:D001943	472	1	1
1340	MESH:D001943	501	1	1
1341	MESH:D001943	540	1	0
1342	MESH:D001943	573	1	0
1343	MESH:D001943	580	1	0
1344	MESH:D001943	581	1	0
1345	MESH:D001943	590	1	0
1346	MESH:D001943	595	1	1
1347	MESH:D001943	596	1	1
1348	MESH:D001943	597	1	1
1349	MESH:D001943	598	1	0
1350	MESH:D001943	632	1	1
1351	MESH:D001943	650	1	1
1352	MESH:D001943	652	1	1
1353	MESH:D001943	659	1	0
1354	MESH:D001943	672	1	0
1355	MESH:D001943	673	1	1
1356	MESH:D001943	675	1	1
1357	MESH:D001943	708	1	1
1358	MESH:D001943	741	1	0
1359	MESH:D001943	768	1	0
1360	MESH:D001943	796	1	0
1361	MESH:D001943	836	1	0
1362	MESH:D001943	840	1	1
1363	MESH:D001943	841	1	0
1364	MESH:D001943	857	1	0
1365	MESH:D001943	898	1	0
1366	MESH:D001943	920	1	0
1367	MESH:D001943	923	1	1
1368	MESH:D001943	925	1	0
1369	MESH:D001943	943	1	0
1370	MESH:D001943	947	1	0
1371	MESH:D001943	958	1	0
1372	MESH:D001943	972	1	0
1373	MESH:D001943	978	1	1
1374	MESH:D001943	999	1	1
1375	MESH:D001943	1003	1	0
1376	MESH:D001943	1017	1	1
1377	MESH:D001943	1019	1	1
1378	MESH:D001943	1026	1	1
1379	MESH:D001943	1027	1	1
1380	MESH:D001943	1063	1	0
1381	MESH:D001943	1072	1	1
1382	MESH:D001943	1192	1	0
1383	MESH:D001943	1269	1	1
1384	MESH:D001943	1294	1	1
1385	MESH:D001943	1312	1	0
1386	MESH:D001943	1353	1	0
1387	MESH:D001943	1364	1	1
1388	MESH:D001943	1374	1	1
1389	MESH:D001943	1435	1	1
1390	MESH:D001943	1436	1	1
1391	MESH:D001943	1437	1	0
1392	MESH:D001943	1440	1	1
1393	MESH:D001943	1474	1	0
1394	MESH:D001943	1493	1	0
1395	MESH:D001943	1499	1	0
1396	MESH:D001943	1509	1	0
1397	MESH:D001943	1543	1	0
1398	MESH:D001943	1545	1	0
1399	MESH:D001943	1565	1	0
1400	MESH:D001943	1576	1	1
1401	MESH:D001943	1586	1	1
1402	MESH:D001943	1588	1	1
1403	MESH:D001943	1649	1	1
1404	MESH:D001943	1728	1	0
1405	MESH:D001943	1746	1	0
1406	MESH:D001943	1786	1	1
1407	MESH:D001943	1788	1	1
1408	MESH:D001943	1789	1	0
1409	MESH:D001943	1806	1	0
1410	MESH:D001943	1825	1	1
1411	MESH:D001943	1869	1	0
1412	MESH:D001943	1879	1	0
1413	MESH:D001943	1902	1	1
1414	MESH:D001943	1910	1	1
1415	MESH:D001943	1933	1	1
1416	MESH:D001943	1938	1	1
1417	MESH:D001943	1942	1	1
1418	MESH:D001943	1950	1	1
1419	MESH:D001943	1956	1	0
1420	MESH:D001943	1958	1	1
1421	MESH:D001943	2004	1	1
1422	MESH:D001943	2023	1	1
1423	MESH:D001943	2050	1	1
1424	MESH:D001943	2057	1	1
1425	MESH:D001943	2063	1	1
1426	MESH:D001943	2064	1	0
1427	MESH:D001943	2065	1	0
1428	MESH:D001943	2066	1	0
1429	MESH:D001943	2068	1	0
1430	MESH:D001943	2091	1	1
1431	MESH:D001943	2099	1	1
1432	MESH:D001943	2100	1	1
1433	MESH:D001943	2101	1	1
1434	MESH:D001943	2114	1	1
1435	MESH:D001943	2118	1	0
1436	MESH:D001943	2122	1	1
1437	MESH:D001943	2146	1	0
1438	MESH:D001943	2152	1	0
1439	MESH:D001943	2173	1	0
1440	MESH:D001943	2194	1	1
1441	MESH:D001943	2202	1	1
1442	MESH:D001943	2246	1	1
1443	MESH:D001943	2248	1	0
1444	MESH:D001943	2249	1	1
1445	MESH:D001943	2255	1	1
1446	MESH:D001943	2260	1	0
1447	MESH:D001943	2263	1	0
1448	MESH:D001943	2272	1	0
1449	MESH:D001943	2274	1	0
1450	MESH:D001943	2305	1	0
1451	MESH:D001943	2321	1	1
1452	MESH:D001943	2335	1	0
1453	MESH:D001943	2353	1	0
1454	MESH:D001943	2475	1	1
1455	MESH:D001943	2625	1	0
1456	MESH:D001943	2662	1	1
1457	MESH:D001943	2736	1	0
1458	MESH:D001943	2821	1	0
1459	MESH:D001943	2852	1	1
1460	MESH:D001943	2876	1	0
1461	MESH:D001943	2877	1	0
1462	MESH:D001943	2879	1	1
1463	MESH:D001943	2886	1	0
1464	MESH:D001943	2920	1	0
1465	MESH:D001943	2921	1	0
1466	MESH:D001943	2938	1	1
1467	MESH:D001943	2939	1	1
1468	MESH:D001943	2940	1	0
1469	MESH:D001943	2941	1	0
1470	MESH:D001943	2944	1	1
1471	MESH:D001943	2950	1	0
1472	MESH:D001943	2952	1	1
1473	MESH:D001943	2977	1	0
1474	MESH:D001943	3002	1	1
1475	MESH:D001943	3006	1	1
1476	MESH:D001943	3014	1	1
1477	MESH:D001943	3032	1	1
1478	MESH:D001943	3039	1	0
1479	MESH:D001943	3082	1	0
1480	MESH:D001943	3084	1	1
1481	MESH:D001943	3087	1	1
1482	MESH:D001943	3090	1	1
1483	MESH:D001943	3091	1	0
1484	MESH:D001943	3161	1	0
1485	MESH:D001943	3162	1	0
1486	MESH:D001943	3169	1	1
1487	MESH:D001943	3174	1	0
1488	MESH:D001943	3190	1	1
1489	MESH:D001943	3191	1	1
1490	MESH:D001943	3237	1	1
1491	MESH:D001943	3240	1	0
1492	MESH:D001943	3265	1	1
1493	MESH:D001943	3273	1	0
1494	MESH:D001943	3280	1	0
1495	MESH:D001943	3304	1	1
1496	MESH:D001943	3320	1	1
1497	MESH:D001943	3417	1	1
1498	MESH:D001943	3456	1	1
1499	MESH:D001943	3458	1	1
1500	MESH:D001943	3476	1	1
1501	MESH:D001943	3479	1	0
1502	MESH:D001943	3480	1	1
1503	MESH:D001943	3486	1	1
1504	MESH:D001943	3488	1	0
1505	MESH:D001943	3490	1	0
1506	MESH:D001943	3553	1	0
1507	MESH:D001943	3558	1	0
1508	MESH:D001943	3569	1	0
1509	MESH:D001943	3576	1	0
1510	MESH:D001943	3625	1	1
1511	MESH:D001943	3692	1	1
1512	MESH:D001943	3708	1	1
1513	MESH:D001943	3714	1	0
1514	MESH:D001943	3725	1	0
1515	MESH:D001943	3756	1	1
1516	MESH:D001943	3783	1	0
1517	MESH:D001943	3791	1	0
1518	MESH:D001943	3815	1	1
1519	MESH:D001943	3845	1	0
1520	MESH:D001943	3852	1	0
1521	MESH:D001943	3855	1	0
1522	MESH:D001943	3856	1	0
1523	MESH:D001943	3861	1	0
1524	MESH:D001943	3875	1	0
1525	MESH:D001943	3880	1	0
1526	MESH:D001943	3906	1	1
1527	MESH:D001943	3925	1	0
1528	MESH:D001943	3945	1	1
1529	MESH:D001943	3952	1	0
1530	MESH:D001943	3953	1	1
1531	MESH:D001943	3996	1	0
1532	MESH:D001943	4017	1	0
1533	MESH:D001943	4046	1	1
1534	MESH:D001943	4072	1	1
1535	MESH:D001943	4089	1	0
1536	MESH:D001943	4118	1	0
1537	MESH:D001943	4193	1	0
1538	MESH:D001943	4194	1	0
1539	MESH:D001943	4211	1	1
1540	MESH:D001943	4214	1	1
1541	MESH:D001943	4233	1	0
1542	MESH:D001943	4240	1	1
1543	MESH:D001943	4250	1	1
1544	MESH:D001943	4282	1	1
1545	MESH:D001943	4288	1	1
1546	MESH:D001943	4311	1	0
1547	MESH:D001943	4312	1	0
1548	MESH:D001943	4313	1	1
1549	MESH:D001943	4314	1	0
1550	MESH:D001943	4318	1	0
1551	MESH:D001943	4361	1	0
1552	MESH:D001943	4363	1	0
1553	MESH:D001943	4504	1	1
1554	MESH:D001943	4524	1	1
1555	MESH:D001943	4548	1	0
1556	MESH:D001943	4583	1	1
1557	MESH:D001943	4599	1	1
1558	MESH:D001943	4601	1	0
1559	MESH:D001943	4609	1	0
1560	MESH:D001943	4683	1	0
1561	MESH:D001943	4722	1	0
1562	MESH:D001943	4792	1	1
1563	MESH:D001943	4829	1	1
1564	MESH:D001943	4830	1	0
1565	MESH:D001943	4835	1	1
1566	MESH:D001943	4843	1	1
1567	MESH:D001943	4846	1	1
1568	MESH:D001943	4851	1	1
1569	MESH:D001943	4853	1	1
1570	MESH:D001943	4854	1	0
1571	MESH:D001943	4855	1	0
1572	MESH:D001943	4897	1	1
1573	MESH:D001943	4904	1	1
1574	MESH:D001943	5002	1	1
1575	MESH:D001943	5047	1	1
1576	MESH:D001943	5054	1	1
1577	MESH:D001943	5055	1	0
1578	MESH:D001943	5058	1	0
1579	MESH:D001943	5083	1	0
1580	MESH:D001943	5138	1	0
1581	MESH:D001943	5144	1	0
1582	MESH:D001943	5154	1	0
1583	MESH:D001943	5195	1	0
1584	MESH:D001943	5241	1	0
1585	MESH:D001943	5243	1	0
1586	MESH:D001943	5245	1	0
1587	MESH:D001943	5268	1	1
1588	MESH:D001943	5290	1	0
1589	MESH:D001943	5291	1	1
1590	MESH:D001943	5292	1	0
1591	MESH:D001943	5293	1	0
1592	MESH:D001943	5294	1	1
1593	MESH:D001943	5300	1	1
1594	MESH:D001943	5304	1	1
1595	MESH:D001943	5321	1	0
1596	MESH:D001943	5328	1	1
1597	MESH:D001943	5329	1	0
1598	MESH:D001943	5340	1	0
1599	MESH:D001943	5595	1	1
1600	MESH:D001943	5599	1	0
1601	MESH:D001943	5609	1	1
1602	MESH:D001943	5617	1	1
1603	MESH:D001943	5618	1	0
1604	MESH:D001943	5655	1	0
1605	MESH:D001943	5728	1	1
1606	MESH:D001943	5731	1	0
1607	MESH:D001943	5742	1	1
1608	MESH:D001943	5743	1	0
1609	MESH:D001943	5744	1	0
1610	MESH:D001943	5789	1	0
1611	MESH:D001943	5888	1	1
1612	MESH:D001943	5889	1	1
1613	MESH:D001943	5890	1	1
1614	MESH:D001943	5894	1	0
1615	MESH:D001943	5915	1	0
1616	MESH:D001943	5925	1	0
1617	MESH:D001943	5935	1	1
1618	MESH:D001943	5970	1	1
1619	MESH:D001943	5997	1	1
